(5, 11, 0)	1	0	65770	83282	19	18
(11, 5, 0)	2	0	36355	60836	16	16
(5, 12, 0)	1	0	37803	40279	6	5
(12, 5, 0)	2	0	126980	84867	20	20
(5, 13, 0)	1	0	48059	11673	10	9
(13, 5, 0)	2	0	17097	35866	7	7
(5, 14, 0)	1	0	44440	10883	11	10
(14, 5, 0)	2	0	30807	60662	17	17
(5, 15, 0)	1	0	45440	10338	10	9
(15, 5, 0)	2	0	19538	8944	9	9
(6, 7, 0)	1	0	120360	115034	18	17
(7, 6, 0)	2	0	179829	130427	21	21
(6, 8, 0)	2	0	118989	14444	16	16
(8, 6, 0)	2	0	16966	29653	14	14
(6, 9, 0)	2	0	131513	93245	17	17
(9, 6, 0)	2	0	168718	172336	44	44
(6, 10, 0)	2	0	88438	3999	13	13
(10, 6, 0)	1	0	25900	97395	14	13
(6, 11, 0)	2	0	148552	173494	22	22
(11, 6, 0)	2	0	148063	112361	31	31
(6, 12, 0)	1	0	102638	126911	17	16
(12, 6, 0)	2	0	143840	117426	25	25
(6, 13, 0)	1	0	148907	34185	26	25
(13, 6, 0)	2	0	111024	141388	30	30
(6, 14, 0)	1	0	134993	43052	34	33
(14, 6, 0)	2	0	65667	173800	49	49
(6, 15, 0)	1	0	127487	83526	27	26
(15, 6, 0)	2	0	71438	128855	21	21
(7, 8, 0)	2	0	79262	63223	21	21
(8, 7, 0)	2	0	22643	9350	10	10
(7, 9, 0)	2	0	141072	111370	26	26
(9, 7, 0)	2	0	106701	26259	16	16
(7, 10, 0)	2	0	21765	62087	16	16
(10, 7, 0)	2	0	33001	9070	10	10
(7, 11, 0)	1	0	84384	64845	19	18
(11, 7, 0)	1	0	77562	46390	18	17
(7, 12, 0)	1	0	8597	35214	6	5
(12, 7, 0)	2	0	43316	2512	7	7
(7, 13, 0)	1	0	14668	21771	17	16
(13, 7, 0)	2	0	30265	38487	15	15
(7, 14, 0)	1	0	20794	11381	12	11
(14, 7, 0)	2	0	14073	4376	11	11
(7, 15, 0)	2	0	13748	10024	13	13
(15, 7, 0)	2	0	25114	1978	9	9
(8, 9, 0)	2	0	27598	59806	10	10
(9, 8, 0)	2	0	138404	50968	23	23
(8, 10, 0)	2	0	52814	42460	10	10
(10, 8, 0)	2	0	107168	78915	25	25
(8, 11, 0)	2	0	16881	42610	10	10
(11, 8, 0)	2	0	94008	105174	29	29
(8, 12, 0)	2	0	22597	31142	10	10
(12, 8, 0)	2	0	137941	67817	19	19
(8, 13, 0)	1	0	13313	14904	14	13
(13, 8, 0)	2	0	25996	16881	13	13
(8, 14, 0)	2	0	21875	6360	6	6
(14, 8, 0)	1	0	37770	49855	16	15
(8, 15, 0)	2	0	25200	15409	14	14
(15, 8, 0)	2	0	35265	28250	21	21
(9, 10, 0)	1	0	139153	144930	30	29
(10, 9, 0)	2	0	158311	140056	32	32
(9, 11, 0)	1	0	125324	58127	33	32
(11, 9, 0)	1	0	24551	89865	16	15
(9, 12, 0)	2	0	66242	67632	15	15
(12, 9, 0)	2	0	85604	65638	10	10
(9, 13, 0)	1	0	47516	24135	9	8
(13, 9, 0)	2	0	53260	70472	11	11
(9, 14, 0)	1	0	77304	22412	17	16
(14, 9, 0)	2	0	8985	45160	12	12
(9, 15, 0)	1	0	64160	46411	13	12
(15, 9, 0)	2	0	54443	93008	17	17
(10, 11, 0)	2	0	171336	115750	43	43
(11, 10, 0)	2	0	127533	171662	49	49
(10, 12, 0)	1	0	144013	124568	26	25
(12, 10, 0)	2	0	101451	23829	14	14
(10, 13, 0)	1	0	74169	41544	18	17
(13, 10, 0)	2	0	88626	120048	21	21
(10, 14, 0)	1	0	13347	14642	13	12
(14, 10, 0)	2	0	13448	21735	17	17
(10, 15, 0)	1	0	70838	58413	18	17
(15, 10, 0)	2	0	19546	17035	10	10
(11, 12, 0)	2	0	140165	155573	47	47
(12, 11, 0)	1	0	98427	90613	21	20
(11, 13, 0)	1	0	16251	22019	15	14
(13, 11, 0)	2	0	24951	25159	9	9
(11, 14, 0)	2	0	102852	47289	38	38
(14, 11, 0)	2	0	43778	75767	23	23
(11, 15, 0)	1	0	25384	10234	10	9
(15, 11, 0)	2	0	23383	53136	14	14
